Task lang,Aux lang,Accuracy,Rank,Accuracy level,Overlap word-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC
hy,cop,0.6223,29,25,0.00017661603673613564,514,564,0.9113475177304965,0.4940717882085432,0.5479001354751306,0.009652043609243308,1.0,0.7287,0.8155,0.6162,0.6737,0.0858
hy,ta,0.6546,11,43,0.0026492405510420347,600,564,1.0638297872340425,0.5614149588826524,0.5479001354751306,0.0006084402484753496,1.0,0.5918,0.6152,0.6162,0.5747,0.2334
hy,ga,0.6137,35,19,0.0022960084775697632,1020,564,1.8085106382978724,0.3499300699300699,0.5479001354751306,0.13055582037795246,0.875,0.7207,0.649,0.6162,0.5339,0.2084
hy,hu,0.657,9,45,0.005298481102084069,1800,564,3.1914893617021276,0.4546198320061089,0.5479001354751306,0.028985252298021815,1.0,0.434,0.4571,0.4717,0.4756,0.1086
hy,te,0.6201,30,24,0.00017661603673613564,1328,564,2.354609929078014,0.34461966604823746,0.5479001354751306,0.13765389174033288,1.0,0.5793,0.5868,0.5,0.5672,0.2084
hy,af,0.5923,42,12,0.0035323207347227126,1934,564,3.4290780141843973,0.20348486540824304,0.5479001354751306,0.39514999494421477,0.875,0.6483,0.6265,0.6162,0.55,0.3531
hy,vi,0.5672,48,6,0.0045920169551395265,3000,564,5.319148936170213,0.15680435614923213,0.5479001354751306,0.5095225889317373,1.0,0.7663,0.6396,0.5295,0.5422,0.3159
hy,ug,0.6194,31,23,0.0035323207347227126,3456,564,6.127659574468085,0.4374610522567435,0.5479001354751306,0.04062962088635046,1.0,0.5642,0.7319,1.0,0.6737,0.1442
hy,el,0.6458,17,37,0.004415400918403391,2521,564,4.469858156028369,0.2837253360022877,0.5479001354751306,0.23247698104856962,0.8333,0.5678,0.5449,0.4717,0.5346,0.085
hy,sme,0.6319,22,32,0.001942776404097492,3122,564,5.535460992907802,0.4513223794042703,0.5479001354751306,0.031070726317386662,1.0,0.6124,0.7413,0.6162,0.6737,0.1735
hy,gl,0.6128,36,18,0.00565171317555634,3993,564,7.079787234042553,0.23027218766153898,0.5479001354751306,0.3360737574723399,0.9231,0.6375,0.6021,0.6162,0.5056,0.2167
hy,sr,0.6314,24,30,0.0045920169551395265,3891,564,6.898936170212766,0.3111760696308725,0.5479001354751306,0.1866732149926224,0.875,0.6673,0.7861,1.0,0.6737,0.0977
hy,got,0.6114,37,17,0.00017661603673613564,5401,564,9.576241134751774,0.1811019353439708,0.5479001354751306,0.4481790753053377,0.6667,0.6832,0.7859,0.6162,0.6737,0.0716
hy,tr,0.6288,26,28,0.00017661603673613564,5635,564,9.99113475177305,0.5061541783632045,0.5479001354751306,0.0058053182048593156,1.0,0.4244,0.4652,0.4717,0.4963,0.0517
hy,zh,0.6444,19,35,0.00035323207347227127,4997,564,8.859929078014185,0.9869043288468534,0.5479001354751306,0.64199925138784,1.0,0.5391,0.6193,0.6162,0.6737,1.0
hy,ur,0.5004,50,4,0.005475097138820205,5130,564,9.095744680851064,0.10564061179587518,0.5479001354751306,0.6515557353621744,0.875,0.6425,0.631,0.6162,0.5577,0.1319
hy,cu,0.5707,46,8,0.00017661603673613564,6337,564,11.23581560283688,0.19595240163293667,0.5479001354751306,0.4126230934854673,0.8333,0.5391,0.6193,0.6162,0.6737,0.0937
hy,sv,0.627,28,26,0.006004945249028612,6026,564,10.684397163120567,0.2404336943809909,0.5479001354751306,0.3149144770846577,0.8571,0.5862,0.6145,0.6162,0.5797,0.1457
hy,da,0.6276,27,27,0.004945249028611798,5512,564,9.77304964539007,0.2897915761056075,0.5479001354751306,0.22192283818526676,0.8571,0.5575,0.708,0.6162,0.6737,0.1549
hy,id,0.6543,12,42,0.007417873542917697,5593,564,9.916666666666666,0.29277811458017583,0.5479001354751306,0.2168168732997591,1.0,0.7112,0.5641,0.5032,0.40399999999999997,0.4221
hy,uk,0.6661,3,51,0.007064641469445425,5873,564,10.413120567375886,0.4399821508255243,0.5479001354751306,0.03879581119266096,0.8333,0.5819,0.5595,0.6162,0.4726,0.0935
hy,fa,0.5626,49,5,0.00035323207347227127,5997,564,10.632978723404255,0.15688157524207003,0.5479001354751306,0.5093214055388491,1.0,0.5391,0.6193,0.6162,0.6737,1.0
hy,he,0.5864,43,11,0.005121865065347933,6216,564,11.02127659574468,0.4067013046511386,0.5479001354751306,0.06641396142808335,1.0,0.605,0.5835,0.6162,0.4911,0.0668
hy,eu,0.6503,15,39,0.005121865065347933,8993,564,15.945035460992909,0.35195278801662616,0.5479001354751306,0.12790159546462937,1.0,0.6102,0.5479,0.5,0.4815,0.1907
hy,lv,0.6315,23,31,0.0042387848816672555,7703,564,13.657801418439716,0.37546297265061,0.5479001354751306,0.09905101303679896,0.75,0.5718,0.6744,0.4717,0.6737,0.1197
hy,sl,0.6579,8,46,0.004415400918403391,8000,564,14.184397163120567,0.3676498731122853,0.5479001354751306,0.10823033318536739,0.8333,0.5862,0.5546,0.6162,0.4569,0.1265
hy,hr,0.6631,4,50,0.00565171317555634,8889,564,15.76063829787234,0.2981575694863614,0.5479001354751306,0.20776975301596426,0.875,0.8027,0.6293,0.6162,0.4263,0.1181
hy,ro,0.6144,34,20,0.006358177322500883,9524,564,16.886524822695037,0.2570438554726763,0.5479001354751306,0.28180849130855684,0.8889,0.515,0.4468,0.3824,0.3812,0.091
hy,sk,0.6509,14,40,0.00565171317555634,10604,564,18.80141843971631,0.4130087201061381,0.5479001354751306,0.06061300389313512,0.8333,0.5391,0.6193,0.6162,0.6737,0.1138
hy,bg,0.648,16,38,0.006004945249028612,11138,564,19.74822695035461,0.28919503250418754,0.5479001354751306,0.22294984508700316,0.8571,0.5819,0.5354,0.4327,0.5052,0.0847
hy,pt,0.6161,32,22,0.007947721653126103,12078,564,21.414893617021278,0.19858954536165552,0.5479001354751306,0.406462692041958,0.9333,0.5958,0.5769,0.6162,0.4975,0.2036
hy,nl,0.5991,40,14,0.005298481102084069,13583,564,24.083333333333332,0.2163749886307094,0.5479001354751306,0.36612563384348934,0.9,0.5718,0.5861,0.6162,0.5339,0.1655
hy,en,0.6451,18,36,0.006181561285764747,16622,564,29.47163120567376,0.1746279711803919,0.5479001354751306,0.46413935467382444,0.9,0.6572,0.5765,0.5032,0.5064,0.1863
hy,it,0.4706,51,3,0.006711409395973154,14167,564,25.118794326241133,0.20905399119075654,0.5479001354751306,0.3824743196139854,0.9,0.5603,0.5698,0.6162,0.5203,0.1348
hy,ca,0.6058,39,15,0.006358177322500883,16678,564,29.570921985815602,0.14310696846691084,0.5479001354751306,0.5458377023907148,0.9091,0.6065,0.5237,0.4327,0.4522,0.1732
hy,hi,0.5816,44,10,0.005475097138820205,16647,564,29.51595744680851,0.07283156362415602,0.5479001354751306,0.7518129213370093,0.875,0.589,0.5471,0.4717,0.5081,0.1702
hy,pl,0.6707,2,52,0.004768632991875662,17246,564,30.578014184397162,0.4049278834815912,0.5479001354751306,0.06809272275086596,0.8333,0.568,0.5351,0.4327,0.5204,0.1203
hy,de,0.6072,38,16,0.007594489579653832,15590,564,27.641843971631207,0.27241931339802755,0.5479001354751306,0.2528016621060429,0.8571,0.5688,0.5195,0.4407,0.4819,0.1367
hy,fro,0.5677,47,7,0.0005298481102084069,17678,564,31.343971631205672,0.0937745835963677,0.5479001354751306,0.6869878585791274,0.9231,0.5911,0.7282,0.6162,0.6737,0.1757
hy,es,0.5952,41,13,0.006004945249028612,17680,564,31.347517730496453,0.14742968391461025,0.5479001354751306,0.534242137496441,0.9231,0.6258,0.5607,0.4717,0.5037,0.1934
hy,fr,nan,58,56,0.007947721653126103,16448,564,29.163120567375888,0.2057620460579268,0.5479001354751306,0.38994201904603126,0.9375,0.6522,0.5657,0.4407,0.5006,0.175
hy,fi,nan,54,55,0.005121865065347933,18723,564,33.1968085106383,0.3189427368077481,0.5479001354751306,0.1746250520814345,1.0,0.5552,0.5132,0.5032,0.4676,0.1511
hy,grc,nan,55,54,0.00017661603673613564,17081,564,30.2854609929078,0.17307422740143352,0.5479001354751306,0.46801135266066546,0.8,0.6425,0.7601,0.6162,0.6737,0.0981
hy,no,nan,56,58,0.005828329212292476,20045,564,35.540780141843975,0.1846147253241721,0.5479001354751306,0.4396358478593809,0.8333,0.6643,0.7738,0.6162,0.6737,0.1638
hy,ar,0.282,52,2,0.00017661603673613564,19738,564,34.99645390070922,4.7672168034857886e-06,0.5479001354751306,0.9999825983030288,1.0,0.5391,0.6193,0.6162,0.6737,1.0
hy,la,0.5782,45,9,0.00035323207347227127,18400,564,32.6241134751773,0.1715984617000315,0.5479001354751306,0.4717039190029049,0.8333,0.5918,0.7286,0.6162,0.6737,0.1362
hy,et,0.6333,21,33,0.007064641469445425,26197,564,46.448581560283685,0.3337469262526225,0.5479001354751306,0.15277291252891867,1.0,0.5918,0.7286,0.6162,0.6737,0.1333
hy,ko,0.653,13,41,0.005298481102084069,27363,564,48.515957446808514,0.2977608806802764,0.5479001354751306,0.20843031636425316,1.0,0.5207,0.5287,0.5,0.5429,0.3459
hy,ja,0.1938,53,1,0.0,57256,564,101.51773049645391,0.00031979533098816764,0.5479001354751306,0.9988329917001283,1.0,0.5542,0.5385,0.5354,0.5204,0.3798
hy,ru,nan,57,57,0.008830801836806783,61889,564,109.73226950354609,0.2241205920170711,0.5479001354751306,0.3492174984847033,0.8,0.5820000000000001,0.5217,0.4327,0.4693,0.1281
hy,cs,nan,59,59,0.008300953726598375,87913,564,155.8741134751773,0.17271764924418356,0.5479001354751306,0.4689022302719743,0.8571,0.4903,0.5263,0.6162,0.4882,0.1286
swl,bxr,0.7199,19,41,0.001272264631043257,927,203,4.566502463054187,0.6023336111441838,0.4872907625542468,0.05573691103930796,1.0,0.0002,0.0,0.0002,0.0,0.2674
swl,kmr,0.7092,27,33,0.001272264631043257,754,203,3.7142857142857144,0.3877346961448728,0.4872907625542468,0.041740639657888476,1.0,0.7097,0.6488,0.5456,0.6328,0.1555
swl,hsb,0.7376,10,50,0.001272264631043257,646,203,3.1822660098522166,0.5423194196193881,0.4872907625542468,0.01275268026768166,1.0,0.0002,0.0,0.0002,0.0,0.0431
swl,kk,0.727,15,45,0.001272264631043257,1078,203,5.310344827586207,0.6191198786039454,0.4872907625542468,0.07318908585046661,1.0,0.8705,0.9153,0.879,0.0,0.1937
swl,hy,0.7163,21,39,0.001272264631043257,564,203,2.7783251231527095,0.5479001354751306,0.4872907625542468,0.015470459889379444,1.0,0.5391,0.6193,0.6162,0.6737,0.1459
swl,lt,0.7376,10,50,0.001272264631043257,263,203,1.2955665024630543,0.5654157163591126,0.4872907625542468,0.025704146618955592,1.0,0.6128,0.6364,0.6409999999999999,0.6506,0.0317
swl,be,0.727,15,45,0.001272264631043257,393,203,1.935960591133005,0.5525618374558304,0.4872907625542468,0.017941765344847233,1.0,0.7441,0.8524,0.0002,0.0,0.0431
swl,mr,0.7340000000000001,14,46,0.001272264631043257,466,203,2.2955665024630543,0.5290718671000361,0.4872907625542468,0.007351627213748809,1.0,0.6704,0.6641,0.0002,0.6284,0.3314
swl,cop,0.7128,22,38,0.001272264631043257,514,203,2.5320197044334973,0.4940717882085432,0.4872907625542468,0.0001936486249627285,1.0,0.6779999999999999,0.8163,0.0002,0.0,0.1734
swl,ta,0.7518,5,55,0.001272264631043257,600,203,2.955665024630542,0.5614149588826524,0.4872907625542468,0.023138949489538117,1.0,0.6555,0.6539,0.0002,0.6196,0.3728
swl,ga,0.7447,7,53,0.001272264631043257,1020,203,5.024630541871921,0.3499300699300699,0.4872907625542468,0.0794600047658578,1.0,0.6338,0.6389,0.0002,0.6068,0.0796
swl,hu,0.7057,29,31,0.001272264631043257,1800,203,8.866995073891626,0.4546198320061089,0.4872907625542468,0.004495175494622257,1.0,0.5456,0.605,0.5922,0.6461,0.0678
swl,te,0.6986,31,29,0.001272264631043257,1328,203,6.541871921182266,0.34461966604823746,0.4872907625542468,0.08572266038028077,1.0,0.7016,0.6145,0.6409999999999999,0.5608,0.3441
swl,af,0.6986,31,29,0.001272264631043257,1934,203,9.527093596059114,0.20348486540824304,0.4872907625542468,0.3392083023526516,1.0,0.7097,0.7015,0.0002,0.669,0.4541
swl,vi,0.6809,36,24,0.001272264631043257,3000,203,14.77832512315271,0.15680435614923213,0.4872907625542468,0.45997141604277986,1.0,0.6555,0.6218,0.5456,0.6153,0.4147
swl,ug,0.727,15,45,0.001272264631043257,3456,203,17.02463054187192,0.4374610522567435,0.4872907625542468,0.010456837695155364,1.0,0.6936,0.8122,0.7877,0.0,0.2266
swl,el,0.7553,4,56,0.001272264631043257,2521,203,12.41871921182266,0.2837253360022877,0.4872907625542468,0.17451456612014052,1.0,0.5391,0.6266,0.5922,0.6929,0.0971
swl,sme,0.7128,22,38,0.001272264631043257,3122,203,15.379310344827585,0.4513223794042703,0.4872907625542468,0.0054483559678187065,1.0,0.7352,0.8474,0.0002,0.0,0.0563
swl,gl,0.7411,9,51,0.002544529262086514,3993,203,19.669950738916256,0.23027218766153898,0.4872907625542468,0.27819714267300644,1.0,0.718,0.696,0.0002,0.6552,0.1234
swl,sr,0.7128,22,38,0.001272264631043257,3891,203,19.167487684729064,0.3111760696308725,0.4872907625542468,0.13062154683789273,1.0,0.6936,0.8163,0.8278,0.0,0.0835
swl,got,0.7092,27,33,0.001272264631043257,5401,203,26.60591133004926,0.1811019353439708,0.4872907625542468,0.39482288836209856,1.0,0.7016,0.8290000000000001,0.0002,0.0,0.0809
swl,tr,0.6879,35,25,0.002544529262086514,5635,203,27.75862068965517,0.5061541783632045,0.4872907625542468,0.0014985261252757963,1.0,0.5522,0.5932,0.5922,0.6196,0.1212
swl,zh,0.7376,10,50,0.001272264631043257,4997,203,24.61576354679803,0.9869043288468534,0.4872907625542468,1.0512163032527593,1.0,0.0002,0.0,0.0002,0.0,1.0
swl,ur,0.2908,58,2,0.001272264631043257,5130,203,25.27093596059113,0.10564061179587518,0.4872907625542468,0.6134151801529572,1.0,0.6936,0.6564,0.0002,0.6025,0.2718
swl,cu,0.7482,6,54,0.001272264631043257,6337,203,31.216748768472907,0.19595240163293667,0.4872907625542468,0.3574530341228227,1.0,0.0002,0.0,0.0002,0.0,0.0876
swl,sv,0.7128,22,38,0.001272264631043257,6026,203,29.68472906403941,0.2404336943809909,0.4872907625542468,0.2566343445562382,1.0,0.6409999999999999,0.6463,0.0002,0.6153,0.006
swl,da,0.6809,36,24,0.011450381679389313,5512,203,27.15270935960591,0.2897915761056075,0.4872907625542468,0.16426848987732437,1.0,0.6629,0.8082,0.0002,0.0,0.0305
swl,id,0.6667,41,19,0.006361323155216285,5593,203,27.551724137931036,0.29277811458017583,0.4872907625542468,0.15933799019906753,1.0,0.6197,0.6413,0.5687,0.669,0.5452
swl,uk,0.7766,2,58,0.001272264631043257,5873,203,28.93103448275862,0.4399821508255243,0.4872907625542468,0.009425492461765795,1.0,0.6059,0.6667,0.0002,0.6737,0.0656
swl,fa,0.7837,1,59,0.001272264631043257,5997,203,29.541871921182267,0.15688157524207003,0.4872907625542468,0.4597564938839159,1.0,0.0002,0.0,0.0002,0.0,1.0
swl,he,0.7376,10,50,0.001272264631043257,6216,203,30.620689655172413,0.4067013046511386,0.4872907625542468,0.02735143468090851,1.0,0.5391,0.6564,0.0002,0.7028,0.1701
swl,eu,0.6915,33,27,0.003816793893129771,8993,203,44.30049261083744,0.35195278801662616,0.4872907625542468,0.07713704324551193,1.0,0.5325,0.6169,0.6409999999999999,0.669,0.1054
swl,lv,0.5532,53,7,0.003816793893129771,7703,203,37.94581280788177,0.37546297265061,0.4872907625542468,0.05266512585947642,1.0,0.6338,0.7583,0.5922,0.0,0.0269
swl,sl,0.6277,49,11,0.008905852417302799,8000,203,39.40886699507389,0.3676498731122853,0.4872907625542468,0.06028134153176436,1.0,0.6409999999999999,0.6771,0.0002,0.669,0.0706
swl,hr,0.6525,45,15,0.001272264631043257,8889,203,43.78817733990148,0.2981575694863614,0.4872907625542468,0.1506465367472923,1.0,0.8705,0.7551,0.0002,0.6832,0.0763
swl,ro,0.6915,33,27,0.002544529262086514,9524,203,46.916256157635466,0.2570438554726763,0.4872907625542468,0.2232601708325218,1.0,0.6059,0.6364,0.6409999999999999,0.6552,0.0747
swl,sk,0.6277,49,11,0.001272264631043257,10604,203,52.23645320197044,0.4130087201061381,0.4872907625542468,0.02323760235660405,1.0,0.0002,0.0,0.0002,0.0,0.0583
swl,bg,0.7057,29,31,0.001272264631043257,11138,203,54.86699507389162,0.28919503250418754,0.4872907625542468,0.1652623300247664,1.0,0.6059,0.6266,0.6162,0.6416,0.0917
swl,pt,0.6809,36,24,0.002544529262086514,12078,203,59.49753694581281,0.19858954536165552,0.4872907625542468,0.3510111179239361,1.0,0.6128,0.6463,0.0002,0.6328,0.1172
swl,nl,0.6559999999999999,44,16,0.007633587786259542,13583,203,66.91133004926108,0.2163749886307094,0.4872907625542468,0.309095176147608,1.0,0.6338,0.6389,0.0002,0.6068,0.0519
swl,en,0.5993,52,8,0.010178117048346057,16622,203,81.88177339901478,0.1746279711803919,0.4872907625542468,0.41169542830406614,1.0,0.5654,0.5839,0.5687,0.5983,0.0623
swl,it,0.4929,55,5,0.001272264631043257,14167,203,69.78817733990148,0.20905399119075654,0.4872907625542468,0.32602634334923897,1.0,0.6059,0.6667,0.0002,0.6737,0.08900000000000001
swl,ca,0.6454,47,13,0.001272264631043257,16678,203,82.1576354679803,0.14310696846691084,0.4872907625542468,0.49888963157177174,1.0,0.6629,0.6488,0.6162,0.6461,0.1044
swl,hi,0.7447,7,53,0.001272264631043257,16647,203,82.00492610837438,0.07283156362415602,0.4872907625542468,0.7234144996124833,1.0,0.5788,0.5563,0.5922,0.5363,0.2993
swl,pl,0.7199,19,41,0.001272264631043257,17246,203,84.95566502463055,0.4049278834815912,0.4872907625542468,0.0285684502226059,1.0,0.599,0.6339,0.6162,0.6597,0.0401
swl,de,0.6596,43,17,0.003816793893129771,15590,203,76.79802955665025,0.27241931339802755,0.4872907625542468,0.19443796559373416,1.0,0.5788,0.5956,0.5456,0.6153,0.0583
swl,fro,0.727,15,45,0.002544529262086514,17678,203,87.08374384236453,0.0937745835963677,0.4872907625542468,0.6521519960137189,1.0,0.6936,0.8247,0.0002,0.0,0.0859
swl,es,0.5355,54,6,0.006361323155216285,17680,203,87.0935960591133,0.14742968391461025,0.4872907625542468,0.48643689265633006,1.0,0.5588,0.629,0.5922,0.6832,0.1191
swl,fr,0.6489,46,14,0.003816793893129771,16448,203,81.02463054187191,0.2057620460579268,0.4872907625542468,0.33378671194566967,1.0,0.5721,0.5862,0.5456,0.6025,0.0763
swl,fi,0.6809,36,24,0.001272264631043257,18723,203,92.23152709359606,0.3189427368077481,0.4872907625542468,0.11935474742525656,1.0,0.5721,0.6145,0.5687,0.6506,0.0407
swl,grc,0.7766,2,58,0.001272264631043257,17081,203,84.14285714285714,0.17307422740143352,0.4872907625542468,0.4157973464828456,1.0,0.6936,0.8247,0.0002,0.0,0.1081
swl,no,0.7128,22,38,0.005089058524173028,20045,203,98.74384236453201,0.1846147253241721,0.4872907625542468,0.38581554453026407,1.0,0.718,0.838,0.0002,0.0,0.0182
swl,ar,0.0142,59,1,0.001272264631043257,19738,203,97.23152709359606,4.7672168034857886e-06,0.4872907625542468,0.9999804338852664,1.0,0.0002,0.0,0.0002,0.0,1.0
swl,la,0.6809,36,24,0.001272264631043257,18400,203,90.64039408866995,0.1715984617000315,0.4872907625542468,0.4197122291983339,1.0,0.6555,0.8043,0.0002,0.0,0.0954
swl,et,0.3972,56,4,0.006361323155216285,26197,203,129.04926108374383,0.3337469262526225,0.4872907625542468,0.09928609211223695,1.0,0.6555,0.8043,0.0002,0.0,0.0194
swl,ko,0.6312,48,12,0.001272264631043257,27363,203,134.79310344827587,0.2977608806802764,0.4872907625542468,0.15127913289885483,1.0,0.5654,0.6315,0.6409999999999999,0.6737,0.3798
swl,ja,0.3652,57,3,0.0,57256,203,282.04926108374383,0.00031979533098816764,0.4872907625542468,0.9986878864974329,1.0,0.5922,0.6315,0.6162,0.6597,0.4073
swl,ru,0.6667,41,19,0.001272264631043257,61889,203,304.871921182266,0.2241205920170711,0.4872907625542468,0.2916734955751777,1.0,0.5654,0.6364,0.6162,0.688,0.1699
swl,cs,0.6241,51,9,0.01272264631043257,87913,203,433.0689655172414,0.17271764924418356,0.4872907625542468,0.4167415894578189,1.0,0.6555,0.6878,0.0002,0.6784,0.0504
lt,bxr,0.7226,1,59,0.002566923359002567,927,263,3.5247148288973382,0.6023336111441838,0.5654157163591126,0.004263223522284434,1.0,0.6128,0.6364,0.6409999999999999,0.6506,0.258
lt,kmr,0.7019,4,56,0.005133846718005134,754,263,2.8669201520912546,0.3877346961448728,0.5654157163591126,0.0987520969339794,0.875,0.5837,0.5316,0.3918,0.5156,0.1238
lt,hsb,0.7151,2,58,0.006967363403006967,646,263,2.456273764258555,0.5423194196193881,0.5654157163591126,0.0016685873599616705,0.6667,0.6128,0.6364,0.6409999999999999,0.6506,0.0384
lt,kk,0.7019,4,56,0.004033736707004034,1078,263,4.098859315589354,0.6191198786039454,0.5654157163591126,0.009021528810659209,1.0,0.7699,0.8742,1.0,0.6506,0.1674
lt,hy,0.7066,3,57,0.0022002200220022,564,263,2.1444866920152093,0.5479001354751306,0.5654157163591126,0.0009596510382271855,0.75,0.4554,0.48,0.5,0.4906,0.1144
lt,swl,0.6443,30,30,0.0003667033370003667,203,263,0.7718631178707225,0.4872907625542468,0.5654157163591126,0.019091664553420224,1.0,0.6128,0.6364,0.6409999999999999,0.6506,0.0317
lt,be,0.6802,12,48,0.0018335166850018336,393,263,1.494296577946768,0.5525618374558304,0.5654157163591126,0.0005168120797803429,0.6,0.5956,0.7598,0.6409999999999999,0.6506,0.0119
lt,mr,0.6283,40,20,0.0003667033370003667,466,263,1.7718631178707225,0.5290718671000361,0.5654157163591126,0.004131674435497913,0.8571,0.6359,0.6045,0.6409999999999999,0.5408,0.3022
lt,cop,0.6472,26,34,0.0003667033370003667,514,263,1.9543726235741445,0.4940717882085432,0.5654157163591126,0.015921291111000366,1.0,0.6548,0.7923,0.6409999999999999,0.6506,0.1455
lt,ta,0.6358,36,24,0.0022002200220022,600,263,2.2813688212927756,0.5614149588826524,0.5654157163591126,5.006666908982337e-05,1.0,0.5988,0.6067,0.6409999999999999,0.5698,0.3431
lt,ga,0.6255,42,18,0.004767143381004767,1020,263,3.8783269961977185,0.3499300699300699,0.5654157163591126,0.14524491671489384,0.875,0.6231,0.5659,0.6409999999999999,0.4761,0.1023
lt,hu,0.6745,14,46,0.004033736707004034,1800,263,6.844106463878327,0.4546198320061089,0.5654157163591126,0.03839825642847097,1.0,0.5223,0.4595,0.2952,0.4287,0.0481
lt,te,0.6538,24,36,0.0003667033370003667,1328,263,5.0494296577946765,0.34461966604823746,0.5654157163591126,0.1524919256031152,1.0,0.5309,0.4978,0.3217,0.4843,0.3151
lt,af,0.5689,55,5,0.0062339567290062336,1934,263,7.35361216730038,0.20348486540824304,0.5654157163591126,0.4097466917138485,0.875,0.5505,0.5507,0.6409999999999999,0.4991,0.4295
