Target lang, Source lang,Transfer lang,BLEU,Rank,BLEU level,Overlap word-level,Overlap subword-level,Transfer lang dataset size,Target lang dataset size,Transfer over target size ratio,Transfer lang TTR,Target lang TTR,Transfer target TTR distance,GENETIC,SYNTACTIC,FEATURAL,PHONOLOGICAL,INVENTORY,GEOGRAPHIC,GENETIC_2,SYNTACTIC_2,FEATURAL_2,PHONOLOGICAL_2,INVENTORY_2,GEOGRAPHIC_2
eng,mkd,deu,0.2763,7,47,0.004100507384040466,0.015134667655053126,168112.0,25335.0,6.635563449773041,0.07198867212083071,0.15146630461614416,0.27533269370176283,0.8571,0.65,0.6,0.5456,0.5026,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,bul,0.294,1,53,0.05593241109853591,0.13682856617872236,174444.0,25335.0,6.885494375370041,0.07766785448046865,0.15146630461614416,0.2373900011504544,0.1429,0.49,0.5,0.6162,0.4367,0.0,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,nob,0.2475,32,22,0.005348475323845543,0.014327358432053587,15825.0,25335.0,0.6246299585553582,0.138628018572844,0.15146630461614416,0.0071842599100541814,1.0,0.6,0.6,0.5922,0.589,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,kat,0.0889,52,2,0.002407574820383499,0.011514888875131557,13193.0,25335.0,0.520742056443655,0.2909344954921987,0.15146630461614416,0.8478485370248217,1.0,0.7,0.6,0.5687,0.5037,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,dan,0.2601,20,34,0.005681349732796678,0.01540841584158416,44940.0,25335.0,1.773830669034932,0.09555254992441722,0.15146630461614416,0.13627156819112726,0.8571,0.64,0.8,0.0002,0.6737,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,hye,0.2486,31,23,0.002498703903587425,0.013003901170351105,21360.0,25335.0,0.8431024274718768,0.18535942978485245,0.15146630461614416,0.05007156564523328,0.75,0.73,0.6,0.6162,0.3926,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,cmn,0.2592,22,32,0.0006361065118868947,0.009404027000519241,199855.0,25335.0,7.8884941780146045,0.9499830149626328,0.15146630461614416,27.793033960598372,1.0,0.6,0.6,0.5687,0.5696,0.4,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,ind,0.2561,25,29,0.006544426305970149,0.015468382625912637,87406.0,25335.0,3.4500098677718567,0.058781365895540776,0.15146630461614416,0.3744434814281391,1.0,0.58,0.5,0.5687,0.3444,0.5,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,glg,0.2462,33,21,0.003965320250016802,0.01359488484697995,10017.0,25335.0,0.3953818827708703,0.18636588199164145,0.15146630461614416,0.05308945607514818,0.9231,0.7,0.6,0.0002,0.4828,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,por,0.2803,6,48,0.004810914735245352,0.015381764269829503,184755.0,25335.0,7.292480757844879,0.05381681065684573,0.15146630461614416,0.4156310020583554,0.9333,0.52,0.5,0.0002,0.4296,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,urd,0.2379,39,15,0.0020046011650903415,0.012986111111111113,5977.0,25335.0,0.2359186895598973,0.10266842926010657,0.15146630461614416,0.10379340679452707,0.8571,0.64,0.6,0.0002,0.5758,0.2,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,ita,0.2746,8,46,0.004406574765535126,0.014758552550327281,204503.0,25335.0,8.07195579238208,0.05794089954586092,0.15146630461614416,0.3812651728791073,0.9,0.56,0.5,0.0002,0.4473,0.0,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,spa,0.2835,4,50,0.0045904526892575105,0.01528411191914212,196036.0,25335.0,7.737754095125321,0.05430280996559714,0.15146630461614416,0.4115041252905549,0.9231,0.61,0.6,0.5922,0.479,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,ell,0.2744,9,45,0.003920080385366758,0.013997656779922305,134327.0,25335.0,5.3020327610025655,0.07802984301506978,0.15146630461614416,0.2350668709227075,0.8333,0.65,0.6,0.5922,0.4852,0.0,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,ben,0.2362,41,13,0.00030386670380593044,0.005831627272163286,4649.0,25335.0,0.1835010854549043,0.2354568046388585,0.15146630461614416,0.30748807225102803,0.875,0.77,0.7,0.6162,0.5978,0.3,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,jpn,0.2488,30,24,0.00045280724987826923,0.009442870632672332,204091.0,25335.0,8.055693704361557,0.8502871415102725,0.15146630461614416,21.286273215084268,1.0,0.81,0.7,0.6162,0.5839,0.5,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,msa,0.0844,53,1,0.0035361442530907525,0.013854070457844044,5220.0,25335.0,0.20603907637655414,0.1694119212346993,0.15146630461614416,0.014037336509291764,1.0,0.73,0.7,0.0002,0.6737,1.0,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,nld,0.2737,10,44,0.004630323694321536,0.015575746337845356,183767.0,25335.0,7.253483323465563,0.058215454890481126,0.15146630461614416,0.3790299568391687,0.8571,0.6,0.5,0.0002,0.5145,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,hrv,0.2846,3,51,0.003577014998848685,0.014094084193608209,122091.0,25335.0,4.8190645352279455,0.10575350768810632,0.15146630461614416,0.09108430080161607,0.5,0.68,0.4,0.0002,0.2983,0.0,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,heb,0.2693,13,41,0.002084983079902602,0.012267317668599328,211820.0,25335.0,8.360765739096113,0.09747334903618313,0.15146630461614416,0.1270697405301652,1.0,0.65,0.6,0.0002,0.5654,0.1,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,mon,0.226,47,7,0.0058857653912160685,0.03342652997825411,7607.0,25335.0,0.300256562068285,0.2306787779407957,0.15146630461614416,0.27349858765795715,1.0,0.73,0.7,0.0002,0.6737,1.0,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,mkd,hin,0.2334,45,9,0.002673767964378511,0.012377003527446005,18798.0,25335.0,0.7419775014801657,0.09039212919907057,0.15146630461614416,0.16258600672458376,0.875,0.71,0.6,0.5922,0.5579999999999999,0.3,0.8571,0.5731,0.5648,0.5687,0.5064,0.106
eng,bos,eus,0.0453,47,7,0.005846580102843457,0.029274077772923037,5182.0,5664.0,0.9149011299435028,0.3089201877934272,0.2864072802025621,0.006178671006864468,1.0,0.64,0.8,0.6409999999999999,0.669,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,slk,0.182,8,46,0.0120306327269008,0.05065023956194386,61470.0,5664.0,10.852754237288137,0.15189814404199045,0.2864072802025621,0.22056442238154264,0.625,0.7,0.8,0.0002,0.0,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,mya,0.0479,45,9,0.001779058628434348,0.014956867125923168,21497.0,5664.0,3.795374293785311,0.5593295152337758,0.2864072802025621,0.9080499358639444,1.0,0.77,0.9,0.5228,0.624,0.4,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,kor,0.1412,31,23,0.00093871464541521,0.013624618275781066,205640.0,5664.0,36.306497175141246,0.15493566828721153,0.2864072802025621,0.2107152021163096,1.0,0.67,0.8,0.6409999999999999,0.6737,0.4,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,lit,0.163,23,31,0.00631050116407303,0.035018971201094734,41919.0,5664.0,7.400953389830509,0.2006074442648472,0.2864072802025621,0.08974387309978035,0.5,0.5,0.7,0.6409999999999999,0.6506,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,ara,0.16399999999999998,20,34,0.0009465573135917164,0.010899348474700116,214111.0,5664.0,37.802083333333336,0.09793782780711062,0.2864072802025621,0.4330258582527437,1.0,0.7,0.8,0.0002,0.0,1.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,ces,0.1881,5,49,0.009178803084077836,0.04924548220828417,103094.0,5664.0,18.201624293785308,0.12407758730349787,0.2864072802025621,0.3212386764012454,0.5714,0.46,0.7,0.0002,0.6784,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,epo,0.0402,52,2,0.00868855062271727,0.032684630738522964,6536.0,5664.0,1.1539548022598871,0.2440067115636564,0.2864072802025621,0.02191670468221062,1.0,0.69,0.7,0.0002,0.0,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,fin,0.1265,35,19,0.004616619831393015,0.02728122080348801,24222.0,5664.0,4.2764830508474585,0.2896986479145289,0.2864072802025621,0.00013206407766567108,1.0,0.55,0.7,0.5687,0.6506,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,sqi,0.1657,18,36,0.011459657680565286,0.04239292828685259,44525.0,5664.0,7.861052259887006,0.11929309320584595,0.2864072802025621,0.3404540733697174,1.0,0.7,0.8,0.0002,0.0,1.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,vie,0.1733,9,45,0.011195630092770241,0.03432678604622343,171995.0,5664.0,30.366348870056505,0.01703206375296993,0.2864072802025621,0.8846004718311066,1.0,0.68,0.8,0.5456,0.6153,0.4,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,fra,0.1613,25,29,0.005653217687601643,0.03159724377677075,192304.0,5664.0,33.951977401129945,0.045360873894685384,0.2864072802025621,0.7083260530197946,0.9375,0.58,0.8,0.5456,0.6025,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,est,0.0608,41,13,0.006386066763425254,0.02750062359690696,10738.0,5664.0,1.8958333333333333,0.2789245014245014,0.2864072802025621,0.0006825865169719567,1.0,0.42,0.4,0.0002,0.0,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,mkd,0.1681,13,41,0.002909462283868516,0.01179904365646153,25335.0,5664.0,4.4729872881355925,0.15146630461614416,0.2864072802025621,0.2219829328708525,0.4286,0.55,0.8,0.0002,0.6737,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,swe,0.1652,19,35,0.008488758004954891,0.039435218013310944,56647.0,5664.0,10.001235875706218,0.09793445344690482,0.2864072802025621,0.43304136419586736,0.8571,0.53,0.7,0.0002,0.6153,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,pol,0.16899999999999998,11,43,0.0059824046920821106,0.04449546977783294,176378.0,5664.0,31.14018361581921,0.1171314912318414,0.2864072802025621,0.34931850036937045,0.5,0.52,0.7,0.6162,0.6597,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,fas,0.1698,10,44,0.001710773773603698,0.011896731465015024,150965.0,5664.0,26.653425141242927,0.04914039052639592,0.2864072802025621,0.6862876252811674,1.0,0.7,0.8,0.0002,0.0,1.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,kur,0.1314,34,20,0.0009026434558349453,0.007453879122926891,10440.0,5664.0,1.8432203389830508,0.22891671826263715,0.2864072802025621,0.04029257296770579,1.0,0.7,0.7,0.0002,0.0,0.1,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,hun,0.15,29,25,0.002866387862877377,0.030098051383889782,147220.0,5664.0,25.99223163841808,0.15307856490195398,0.2864072802025621,0.21671016492004355,1.0,0.57,0.7,0.5922,0.6461,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,slv,0.1678,14,40,0.04946134899111786,0.0977691924227318,19831.0,5664.0,3.5012358757062145,0.2060847233614264,0.2864072802025621,0.0786514878977934,0.1667,0.36,0.6,0.0002,0.669,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,ron,0.1638,21,33,0.0064313051560040855,0.042152243987106375,180543.0,5664.0,31.87552966101695,0.06944401213123495,0.2864072802025621,0.5738578429927724,0.8889,0.54,0.7,0.6409999999999999,0.6552,0.0,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
eng,bos,rus,0.1924,4,50,0.0013742088733719132,0.012395165268870252,208458.0,5664.0,36.80402542372882,0.0964285880092507,0.2864072802025621,0.4399888603006023,0.4,0.52,0.7,0.6162,0.688,0.2,0.875,0.6116,0.7729,0.5687,0.5983,0.0887
